fit_id,db_name,trial_start,trial_stop,num_trials,script_name,commit,fit_model,ref_model,disc,fit_method
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.1186,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.5956,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.2903,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.3754,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.1752,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.8559,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.9815,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.6807,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.2803,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,2.7680,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.1068,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.4227,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.4555,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.7525,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.5100,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,5.7357,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.6590,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.9209,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,1.0260,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.4154,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.4121,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.6156,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.2102,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.0951,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.2245,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.1552,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,8.3083,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.6080,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.9960,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,1.5560,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,2.4975,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,3.1582,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,1.2813,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,2.1150,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.8119,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.4755,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.4080,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.3854,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,2.1972,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,1.1795,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.4275,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.5856,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.5656,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.3203,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.6657,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,nonlin,0.3075,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.9115,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.2516,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.2921,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.6314,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.9917,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.7914,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.0815,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.2218,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.2713,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.0515,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.1915,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.6517,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.4114,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.4711,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.8222,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.6319,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,9.1323,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.2813,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.5514,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.1615,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.7614,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.9117,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.7017,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.1913,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.4111,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.4119,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.5919,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.5183,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.8815,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.4821,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.4469,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.5619,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.0618,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.5416,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.7217,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.3366,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.2118,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.3716,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.8815,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.4316,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.4819,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.3011,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.3311,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.2213,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.1413,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.8115,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.5014,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.3618,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.3413,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.6517,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.4519,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.5714,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.8112,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.2763,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.4111,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.4316,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.1513,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.3816,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.9312,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.1815,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.5221,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.3918,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.2213,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.1513,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.8865,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.4419,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.2613,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.7317,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.5811,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.8212,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.6367,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,10.2026,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.5216,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.4614,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.1813,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.4619,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.9015,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.6814,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.0913,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.2313,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.8412,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.0220,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.0018,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.2621,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.8815,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.1613,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.6512,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.8217,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.0713,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.5214,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.4716,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.1813,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.7017,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.4614,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.2211,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.6414,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,9.2123,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.1618,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.3621,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.1315,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.3513,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.8912,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.5619,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.8112,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.9615,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.9170,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.4371,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.4014,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.9615,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.3618,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.4016,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.3468,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.9112,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.7414,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.3116,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.6512,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.8550,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.6914,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.6919,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.1815,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.6017,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.9515,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.7619,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.7317,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.4519,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.5566,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.6114,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.8320,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.5516,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.6717,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.8867,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.8717,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.8320,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.2721,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,11.7429,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.6114,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.4316,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.2313,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.2621,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.0113,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.4614,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,3.8510,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.8817,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.9415,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.5611,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.0768,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.6117,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.8717,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.1013,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.1318,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.2621,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.6622,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.3816,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.0713,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.4916,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.5416,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.5214,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.4914,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.7414,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.3016,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.1815,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.7312,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.6139,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.1618,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.9815,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.6019,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.1015,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.5011,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.7312,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.8515,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.3313,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.9922,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.1215,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.9917,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.3616,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.9215,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.2071,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,10.5326,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.2613,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.0413,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.4314,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.7212,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.3347,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.5014,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.9567,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.1415,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,9.3523,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.8615,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.3513,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.6119,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.2216,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.1513,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.8370,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.2313,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.0518,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.5719,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.0870,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.2118,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.7914,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.6422,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.5616,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.1715,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.5419,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.2013,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.0415,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.6317,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.4214,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.7517,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.2411,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.9365,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.6264,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.7917,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,10.2426,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.8820,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.9312,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.8412,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.8817,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.7914,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.7412,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.8417,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.7917,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.7614,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.1013,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.8812,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.6512,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.2213,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.7314,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.3721,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.6614,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.8712,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.8315,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.7817,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.7314,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,7.8120,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.6217,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.9915,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.5416,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.6412,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,6.2916,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,4.9746,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,8.9022,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.9115,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.3813,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,5.4914,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,lin,3.7609,max_pp
